English,Punjabi,English_Word_Count,Punjabi_Word_Count
hearsay,ਅਫਵਾਹ,31,364
heart,ਕੇਂਦਰ,7574,16700
heartbeat,ਦਮ,65,1906
heat,ਜਲਾਉਣਾ,2874,11
heaven,ਬਹਿਸ਼ਤ,282,10
heaviness,ਨਿੱਗਰ,56,36
heel,ਅੱਡੀ,157,309
height,ਬੁਲੰਦੀ,1803,10
heir,ਵਾਰਿਸ,50,57
hell,ਨਰਕ,830,104
help,ਲਗਾਉਣਾ,31075,1219
helper,ਸ਼ਰੀਕ,69,73
herb,ਬੂਟਾ,126,267
herd,ਵੱਗ,34,120
heredity,ਖਾਨਦਾਨੀ,32,19
hermitage,ਕੁਟਿਆ,14,12
hero,ਹੀਰੋ,766,672
heroism,ਦਲੇਰੀ,26,173
hesitance,ਟਾਲ-ਮਟੋਲ,2,22
hesitancy,ਟਾਲ-ਮਟੋਲ,18,22
hg,ਪਾਰਾ,68,244
hiccup,ਹਿਚਕੀ,27,21
himalaya,ਹਿਮਾਚਲ,11,1571
himalayas,ਹਿਮਾਚਲ,73,1571
hind,ਹਿਰਨੀ,47,10
hindi,ਹਿੰਦੀ,2178,2789
hindu,ਹਿੰਦੂ,2166,3402
hinduism,ਹਿੰਦੂਤਵ,183,104
hindustani,ਹਿੰਦੋਸਤਾਨੀ,73,15
hiss,ਫਰਾਟਾ,8,22
history,ਇਤਿਹਾਸ,7932,8711
hit,ਮਾਰਨਾ,3058,268
hitting,ਧੱਕਾ,288,528
hold,ਰੋਕਣਾ,3557,742
holder,ਧਾਰਕ,236,369
hole,ਮੋਰੀ,183,172
holiday,ਛੁੱਟੀ,1818,3866
holidaymaker,ਸੈਲਾਨੀ,4,2274
holy,ਧਾਮ,989,120
home,ਟੱਬਰ,21004,221
homemaker,ਗ੍ਰਹਿਣੀ,72,9
homeowner,ਘਰਵਾਲਾ,32,9
homily,ਸਿੱਖਿਆ,2,13292
homo,ਬੰਦਾ,8,2101
homogeneity,ਸਮਰੂਪਤਾ,3,34
honesty,ਦਿਆਨਤਦਾਰੀ,260,22
honey,ਮਧੂ,1227,192
hoof,ਖੁਰ,1,25
hoot,ਫਰਾਟਾ,15,22
hooter,ਉੱਲੂ,1,185
hope,ਉਮੈਦ,5658,9
hopelessness,ਉਦਾਸੀ,9,541
horde,ਗਰੋਹ,9,145
horizon,ਪੱਛਮ,62,838
horn,ਬਾਜਾ,31,11
horoscope,ਕੁੰਡਲੀ,7,72
horse,ਘੋੜਾ,235,161
horseman,ਘੋੜਸਵਾਰ,1,21
hospital,ਹਸਪਤਾਲ,23816,29614
hostage,ਬੰਧਕ,45,81
hostel,ਧਰਮਸ਼ਾਲਾ,214,82
hostility,ਦੂਸ਼ਣਬਾਜੀ,34,12
hotness,ਕਰਾਰੀ,10,268
house,ਰਾਸ਼ੀ,12347,1614
household,ਟੱਬਰ,884,221
householder,ਘਰਵਾਲਾ,1,9
housewife,ਗ੍ਰਹਿਣੀ,111,9
hubby,ਮੀਆਂ,72,71
hum,ਵਿਅਸਤ,31,295
humanity,ਮਨੁਖ,767,88
humankind,ਮਨੁਖ,43,88
humanness,ਮਨੁੱਖਤਾ,4,925
humans,ਮਨੁਖ,1757,88
humidity,ਨਮੀ,556,1591
hunger,ਭੁੱਖ,549,1391
hunt,ਸ਼ਿਕਾਰ,537,1507
hunting,ਸ਼ਿਕਾਰ,148,1507
hurry,ਕਾਹਲ,278,95
husband,ਮੀਆਂ,4829,71
hyderabad,ਹੈਦਰਾਬਾਦ,1076,1449
hyena,ਬਘਿਆੜ,5,60
hypothesis,ਅੰਦਾਜ਼ਾ,73,520
icon,ਚਿੱਤਰ,330,3580
idea,ਮਨਸੂਬਾ,4893,11
idealist,ਆਦਰਸ਼ਵਾਦੀ,9,9
idiom,ਬੋਲੀ,20,1084
idiot,ਉੱਲੂ,58,185
idleness,ਆਲਸ,5,59
idol,ਮੂਰਤੀ,155,667
ignorance,ਅਗਿਆਨ,133,19
ikon,ਚਿੱਤਰ,2,3580
illumination,ਇਜਹਾਰ,96,12
illusion,ਕਰਤੱਬ,250,21
illusionist,ਜਾਦੂਗਰ,3,67
illustration,ਮਿਸਾਲ,154,4644
image,ਅਲੰਕਾਰ,3492,24
imagery,ਮਨੋਬਿਰਤੀ,40,22
imagination,ਮਨੋਬਿਰਤੀ,742,22
imaging,ਮਨੋਬਿਰਤੀ,50,22
imbalance,ਅਸੰਤੁਲਨ,97,136
imbecile,ਉੱਲੂ,5,185
immensity,ਵਿਸ਼ਾਲਤਾ,2,12
immigrant,ਪ੍ਰਵਾਸੀ,69,767
immigration,ਪ੍ਰਵਾਸ,313,87
immobility,ਸਥਿਰਤਾ,2,778
immorality,ਅਨੈਤਿਕਤਾ,9,11
impairment,ਅਪੰਗਤਾ,135,165
impartiality,ਨਿਰਪੱਖਤਾ,13,252
impasse,ਜਾਮ,58,1481
impatience,ਉਤਾਵਲਾ,15,29
impediment,ਰੋਕ,8,5669
imperium,ਸਾਮਰਾਜ,1,259
imposter,ਪਖੰਡੀ,5,24
impostor,ਪਖੰਡੀ,6,24
impotence,ਨਪੁੰਸਕਤਾ,13,28
impotency,ਨਪੁੰਸਕਤਾ,1,28
impression,ਛਾਪ,369,179
imprint,ਛਾਪਣਾ,41,13
improvement,ਸੁਧਾਰ,888,5967
impurity,ਨਕਲੀ,3,977
inaccessibility,ਅਣਹੋਂਦ,3,376
inauguration,ਸ਼ੁਰੂ,310,30539
incentive,ਬੋਨਸ,108,353
inception,ਆਦਿ,45,1021
incident,ਹਾਦਸਾ,25038,2883
inclination,ਉਤਾਰ,52,573
inclining,ਉਤਾਰ,1,573
increase,ਵਧਾਉਣਾ,6575,583
indecency,ਅਸ਼ਲੀਲਤਾ,10,16
independence,ਖੁਦਮੁਖਤਿਆਰੀ,1154,113
indicator,ਸੰਕੇਤਕ,468,174
indigestion,ਬਦਹਜ਼ਮੀ,52,47
indigo,ਨੀਲ,120,330
individual,ਆਦਮ,3499,76
indolence,ਹੌਸਲਾ,1,950
indus,ਸਿੰਧ,90,445
industry,ਮਿਹਨਤ,3749,5269
ineptitude,ਨਲਾਇਕੀ,2,14
inexperience,ਅਨਾੜੀ,1,26
infamy,ਬੇਇੱਜ਼ਤੀ,4,91
infant,ਬਾਲ,333,1843
infection,ਸੰਕਰਮਣ,3214,424
inferno,ਨਰਕ,5,104
infirmity,ਨਿਰਬਲਤਾ,1,20
inflammation,ਗਰਮੀ,1022,5126
influence,ਪ੍ਰਭਾਵ,1583,8845
info,ਨੋਟਿਸ,1924,3445
informant,ਸਾਖੀ,50,65
information,ਨੋਟਿਸ,25312,3445
infotainment,ਫ਼ਿਲਮ,30,7542
ingredient,ਵਿਅੰਗ,232,136
inheritor,ਵਾਰਿਸ,1,57
iniquity,ਅਨੈਤਿਕਤਾ,15,11
initiator,ਆਰੰਭਕ,10,16
ink,ਮੱਸ,116,97
inn,ਧਰਮਸ਼ਾਲਾ,35,82
innocence,ਸਰਲਤਾ,52,86
insanity,ਪਾਗਲਪਣ,40,60
insecurity,ਅਸੁਰੱਖਿਆ,57,67
inside,ਅੰਦਰੂਨੀ,3800,4534
insight,ਇਲਮ,207,46
insolation,ਲੂ,1,171
instability,ਅਸੰਤੁਲਨ,89,136
instance,ਮਿਸਾਲ,605,4644
instant,ਦਮ,499,1906
instigator,ਆਰੰਭਕ,6,16
instinct,ਸੁਭਾਵਿਕ,48,258
institute,ਇੰਸਟੀਚਿਊਟ,2475,2153
instruction,ਤਾਲੀਮ,598,45
instructor,ਆਚਾਰੀਆ,142,54
instrument,ਸੰਦ,279,1320
instrumentalist,ਸੰਗੀਤਕਾਰ,1,529
insult,ਅਪਮਾਨ,243,471
insurgent,ਬਾਗ਼ੀ,34,70
insurrection,ਧ੍ਰੋਹ,10,32
integrity,ਈਮਾਨ,341,21
intellect,ਧੀਮਾਨ,68,54
intensity,ਵੇਗ,356,27
intercession,ਦਖਲਅੰਦਾਜੀ,5,37
intercessor,ਵਿਚੋਲਾ,5,23
interchange,ਨਿਯਮਿਤ,23,1545
interest,ਪੈਣਾ,3099,906
interior,ਅੰਦਰੂਨੀ,1908,4534
intermediary,ਵਿਚੋਲਾ,32,23
internet,ਨੈੱਟ,7360,326
interrogation,ਸੁਆਲ,776,904
interruption,ਔਕੜ,75,63
intersection,ਚੌਂਕ,59,112
interval,ਅੰਤਰਾਲ,69,266
intervention,ਦਖਲਅੰਦਾਜੀ,609,37
intimacy,ਨਜ਼ਦੀਕ,62,344
intoxication,ਸਰੂਰ,135,9
intrigue,ਪਾਲਸੀ,26,78
intro,ਵਡਿਆਈ,10,201
introduction,ਵਡਿਆਈ,350,201
intrusion,ਕੁਤਾਹੀ,24,222
inundation,ਹੜ੍ਹ,2,1509
invasion,ਰਵਾਨਗੀ,67,76
invective,ਬੁਰਾਈ,1,376
investigating,ਤਫ਼ਤੀਸ਼,4796,320
investigation,ਤਫ਼ਤੀਸ਼,16071,320
investiture,ਤਾਜਪੋਸ਼ੀ,5,25
investor,ਨਿਵੇਸ਼ਕ,157,126
invitation,ਦਾਵਤ,346,32
involution,ਸਾਂਝ,1,737
involvement,ਵਿਭਚਾਰ,401,43
ire,ਤਾਪ,62,105
irrationality,ਬੇਸਮਝ,1,37
irregularity,ਕਬਜ,21,12
irrigation,ਸਿੰਜਾਈ,306,126
irritation,ਘਬਰਾਹਟ,202,647
ism,ਦਰਸ਼ਨ,4,832
issue,ਨਿਕਲਣਾ,13721,413
itch,ਖੁਜਲੀ,49,347
jack,ਕਟਲ,165,10
jackfruit,ਕਟਲ,10,10
january,ਜਨਵਰੀ,22,14
jealousy,ਸੜਨ,93,153
jeep,ਜੀਪ,85,188
jenny,ਗਧੀ,14,16
jest,ਮਜ਼ਾਕ,29,516
jesus,ਮਸੀਹ,2344,1401
jeweler,ਪਰਖੀ,11,9
jeweller,ਪਰਖੀ,14,9
jiffy,ਦਮ,6,1906
jinx,ਸਰਾਪ,11,120
job,ਡਿਉਟੀ,7830,35
jocularity,ਮਜ਼ਾਕ,3,516
joke,ਮਜ਼ਾਕ,339,516
joker,ਜੋਕਰ,20,30
jokester,ਜੋਕਰ,1,30
journalism,ਪੱਤਰਕਾਰੀ,147,196
journey,ਪ੍ਰਵਾਸ,2396,87
journeying,ਪ੍ਰਵਾਸ,6,87
joy,ਪ੍ਰਮੋਦ,1195,143
judge,ਜਾਨਣਾ,1825,322
judgement,ਨਿਰਣਾ,355,429
judgment,ਨਿਰਣਾ,532,429
judicature,ਨਿਰਣਾ,1,429
juicer,ਨਸ਼ਈ,14,11
jujube,ਬੇਰ,1,112
july,ਜੁਲਾਈ,34,18
junction,ਜੋੜ,70,1653
june,ਜੂਨ,34,14
jupiter,ਗੁਰੂ,22,9396
jurisprudence,ਨਿਆ,21,100
jurist,ਮਜਿਸਟਰੇਟ,6,17
jury,ਜੂਰੀ,83,11
justice,ਮਜਿਸਟਰੇਟ,6389,17
justification,ਪ੍ਰਮਾਣਿਕਤਾ,72,141
jute,ਜੂਟ,29,23
kalki,ਕਲਿਕ,27,933
kangaroo,ਕੰਗਾਰੂ,14,19
karnataka,ਕਰਨਾਟਕ,1701,1773
kartik,ਕੱਤਕ,129,23
kashmir,ਕਸ਼ਮੀਰ,7213,5145
kathmandu,ਕਾਠਮਾਂਡੂ,89,14
keenness,ਤੇਜ਼ੀ,8,3146
kidney,ਕਿਡਨੀ,574,212
kill,ਨਾਸ਼,1351,51
killing,ਨਾਸ਼,1266,51
kilometer,ਕਿਲੋਮੀਟਰ,89,4202
kilometre,ਕਿਲੋਮੀਟਰ,47,4202
kind,ਭੇਦ,10634,534
kindness,ਹਮਦਰਦੀ,182,1343
king,ਰਾਜਾ,1788,1636
kingdom,ਸੰਘ,444,1375
kiss,ਪਿਆਰੀ,139,1031
kitchen,ਚੌਕਾ,2313,28
km,ਕਿਲੋਮੀਟਰ,1731,4202
knee,ਗੋਡਾ,569,39
knife,ਕਰਦ,479,36
knitting,ਬੁਨਾਈ,74,9
knockout,ਕਾਮਿਨੀ,44,18
knowledge,ਇਲਮ,2693,46
kohl,ਕੱਜਲ,1,10
kolkata,ਕਲਕੱਤਾ,891,169
korea,ਕੋਰੀਆ,911,1743
kos,ਕੋਹ,12,30
kudos,ਵਾਹ-ਵਾਹ,16,31
lab,ਲੈਬਾਰਟਰੀ,229,179
laboratory,ਲੈਬਾਰਟਰੀ,370,179
lacing,ਥੱਪੜ,11,159
lack,ਥੋੜ,2350,88
ladder,ਪੌੜੀ,79,135
lake,ਸਰੋਵਰ,1195,337
lakh,ਲੱਖ,6953,10980
lama,ਲਾਮਾ,58,59
lame,ਅਨਜਾਣ,66,61
lament,ਵਿਰਲਾਪ,15,41
lamentation,ਗਮ,1,90
landing,ਉਤਰਨਾ,349,75
language,ਬੋਲੀ,3293,1084
lap,ਕੁੱਛੜ,69,14
larceny,ਠੱਗੀ,1,208
largeness,ਵਿਸ਼ਾਲਤਾ,1,12
largesse,ਉਦਾਰਤਾ,6,83
latex,ਰਸ,46,2001
lathi,ਲਾਠੀ,31,112
laugh,ਹੱਸਣਾ,643,54
laughter,ਹਾਸ,313,13
lava,ਲਾਵਾ,49,79
law,ਨਿਆ,7928,100
lawsuit,ਮਾਮਲਾ,210,28060
lawyer,ਐਡਵੋਕੇਟ,1280,871
laxity,ਸੁਸਤੀ,87,329
laxness,ਸੁਸਤੀ,1,329
layer,ਸਤਰ,731,161
laziness,ਹੌਸਲਾ,59,950
leadership,ਰਹਿਨੁਮਾਈ,1860,47
leaf,ਦਰ,143,4112
leanness,ਕਮਜ਼ੋਰੀ,2,257
leap,ਕੁੱਦਣਾ,84,10
leaping,ਕੁੱਦਣਾ,7,10
learner,ਵਿਦਿਆਰਥਣ,19,690
learning,ਵਿਦਵਤਾ,2155,24
leash,ਬੰਨਣਾ,34,9
leather,ਚਮੜਾ,450,47
leaving,ਕੂਚ,977,137
lecture,ਤਕਰੀਰ,209,58
leg,ਪਾ,833,8366
legend,ਦੰਤਕਥਾ,448,54
legislator,ਵਿਧਾਇਕ,252,6469
leisure,ਫੁਰਸਤ,206,26
lemon,ਨਿੰਬੂ,1018,2089
length,ਫਰਕ,2268,5249
lesion,ਜਖਮ,54,118
lessening,ਕਮੀ,5,4358
lesson,ਪਾਠ,471,916
letter,ਪੱਤਰਿਕਾ,3355,20
levy,ਵਸੂਲਣਾ,73,9
lexicon,ਕੋਸ਼,6,76
liaison,ਵਿਭਚਾਰ,53,43
liberation,ਮੁਕਤੀ,213,462
library,ਲਾਇਬ੍ਰੇਰੀ,661,426
licence,ਲਸੰਸ,261,24
license,ਲਸੰਸ,764,24
licentiousness,ਸੰਭੋਗ,1,127
lick,ਮੁੱਕਾ,19,23
licking,ਥੱਪੜ,7,159
lid,ਢੱਕਣ,206,241
life,ਉਮਰਕੈਦ,30154,91
lifespan,ਜਿੰਦਗੀ,26,1686
lifetime,ਜਿੰਦਗੀ,489,1686
lightness,ਤੇਜੀ,66,652
limb,ਸ਼ਾਖ,2,13
limit,ਸੀਮਾ,1318,2614
limitation,ਸੀਮਾ,96,2614
line,ਖਿੱਚਣਾ,2465,157
lion,ਬੱਬਰ,105,190
lioness,ਸ਼ੇਰਨੀ,11,9
lip,ਹੋਠ,81,26
liquidity,ਤਰਲਤਾ,35,40
liquor,ਅੰਮ੍ਰਿਤ,1214,192
list,ਲਿਸਟ,9185,1159
listening,ਸੁਣਨ,992,1691
listing,ਲਿਸਟ,370,1159
literacy,ਸਾਖਰਤਾ,110,85
literature,ਸਾਹਿਤ,987,1488
liveliness,ਜੀਵੰਤ,5,134
liver,ਜਿਗਰ,1121,1090
living,ਜ਼ਿੰਦਗੀ,5795,6757
load,ਬੋਝ,545,1068
loafer,ਵਿਹਲੜ,3,9
locality,ਮਹੱਲਾ,274,23
locating,ਸਥਾਪਨ,14,42
location,ਸਥਾਪਨ,2292,42
lock,ਜਿੰਦਰਾ,198,40
lodge,ਠਹਿਰਾਉਣਾ,188,47
loneliness,ਤਨਹਾਈ,134,16
look,ਦਿਖਾਉਣਾ,14789,224
looker,ਕਾਮਿਨੀ,2,18
looseness,ਸੰਭੋਗ,3,127
looting,ਲੁੱਟਣ,122,184
lord,ਸਵਾਮੀ,3458,490
loss,ਨੁਕਸਾਨ,4305,16469
lot,ਵੰਡਣਾ,34712,104
lotus,ਨੀਰਜ,29,531
love,ਹਿਤ,21020,179
lover,ਭਗਤ,437,1095
loyalist,ਯਕੀਨੀ,14,17733
lucidity,ਸਾਫ-ਸਾਫ,1,15
luck,ਨਸੀਬ,2695,242
lulu,ਕਾਮਿਨੀ,8,18
lump,ਸੋਜ,99,720
lust,ਕਾਮੁਕਤਾ,50,24
luster,ਚਮਕ,12,648
lustre,ਚਮਕ,11,648
lyricist,ਗੀਤਕਾਰ,75,223
machine,ਮਸ਼ੀਨ,1218,287
madness,ਪ੍ਰਕੋਪ,94,511
madras,ਤਾਮਿਲਨਾਡੂ,213,1013
mag,ਮੈਗਜ਼ੀਨ,5,207
magazine,ਮੈਗਜ਼ੀਨ,340,207
magh,ਮਾਘ,4,17
magha,ਮਾਘ,3,17
magician,ਜਾਦੂਗਰ,23,67
magistrate,ਮਜਿਸਟਰੇਟ,529,17
magnanimity,ਉਦਾਰਤਾ,4,83
magnet,ਚੁੰਬਕ,37,51
magnolia,ਚੰਬਾ,10,66
mahabharata,ਮਹਾਂਭਾਰਤ,18,13
maharaja,ਰਾਜਾ,277,1636
maharajah,ਰਾਜਾ,1,1636
maharashtra,ਮਹਾਂਰਾਸ਼ਟਰ,3513,143
maid,ਅਣਵਿਆਹੀ,63,9
maiden,ਅਣਵਿਆਹੀ,184,9
mainstay,ਸਤੰਭ,70,11
maintenance,ਰੋਜਗਾਰ,723,98
majority,ਬਹੁਮੱਤ,2609,96
makeup,ਸ਼ਿੰਗਾਰ,286,19
making,ਵਿਸ਼ੇਸ਼ਤਾ,6942,100
malayalam,ਮਲਿਆਲੀ,184,12
malnutrition,ਕੁਪੋਸ਼ਣ,89,100
mammal,ਥਣਧਾਰੀ,16,25
mammalian,ਥਣਧਾਰੀ,1,25
man,ਮਨੁਖ,13426,88
manager,ਕੋਚ,901,1828
mane,ਵਾਲ,11,2443
maneuver,ਚਾਲ,14,924
manhood,ਮਨੁੱਖਤਾ,3,925
manipur,ਮਨੀਪੁਰ,242,188
mankind,ਮਨੁਖ,359,88
manoeuvre,ਚਾਲ,6,924
mansion,ਬੰਗਲਾ,77,133
manufacturer,ਉਤਪਾਦਕ,958,489
manus,ਹੱਥ,1,7707
map,ਨਕਸ਼ਾ,588,88
maratha,ਮਰਾਠਾ,33,54
marathi,ਮਰਾਠੀ,244,254
marble,ਗੋਲੀ,95,3591
march,ਚਲਾਉਣਾ,26,391
marching,ਪਰੇਡ,115,712
mare,ਘੋੜੀ,6,22
margin,ਮਾਰਜਨ,250,15
margosa,ਨਿੰਮ,1,101
mark,ਨਿਸ਼ਾਨ,1667,843
marriage,ਜੋੜੀ,2774,1745
marsh,ਚਿੱਕੜ,48,149
martyr,ਸ਼ਹੀਦ,212,2943
marvel,ਅਜਬ,66,35
masculinity,ਹਿੰਮਤ,12,1361
mask,ਚੇਹਰੇ,878,31
masking,ਢਕਣਾ,16,9
mass,ਆਲਮ,1058,274
masses,ਆਲਮ,184,274
master,ਉਸਤਾਦ,1016,86
mastery,ਕਮਾਂਡ,25,593
material,ਸਮੱਗਰੀ,3913,7994
maternity,ਪੇਟ,96,3128
math,ਗਣਿਤ,97,352
mathematics,ਗਣਿਤ,191,352
maths,ਗਣਿਤ,26,352
matter,ਮਾਮਲਾ,16392,28060
mauritius,ਮੌਰੀਸ਼ਸ,54,9
maxim,ਪੰਗਤੀ,52,30
md,ਚਿਕਿਤਸਕ,175,992
meander,ਘੁੰਮਣਾ,1,124
meaning,ਭਾਵ,1971,2905
means,ਜਰੀਆ,6283,9
measure,ਨਾਪਣਾ,1208,26
mechanic,ਮਿਸਤਰੀ,26,99
mechanisation,ਮਸ਼ੀਨੀਕਰਨ,5,24
mechanization,ਮਸ਼ੀਨੀਕਰਨ,17,24
mediator,ਵਿਚੋਲਾ,7,23
medicine,ਡਾਕਟਰੀ,3444,2892
medico,ਚਿਕਿਤਸਕ,2,992
meditation,ਧਿਆਨ,154,29842
meeting,ਮਿਲਣ,18488,8172
melody,ਲੈਅ,32,398
member,ਲਿੰਗ,4313,773
membership,ਸਦੱਸਤਾ,362,21
memento,ਸਮਾਰਕ,46,810
memory,ਯਾਦ,1970,11291
menagerie,ਚਿੜੀਆਘਰ,2,275
mend,ਰਿਪੇਅਰ,41,46
mendicant,ਮੰਗਤਾ,4,22
mending,ਰਿਪੇਅਰ,23,46
menses,ਮਹੀਨਾ,5,775
menstruation,ਮਹੀਨਾ,187,775
mention,ਪ੍ਰਮਾਣ,1017,637
menu,ਮੀਨੂ,608,152
mercury,ਮਰਕਰੀ,101,20
merriment,ਵਿਹਾਰ,14,1028
mesh,ਨੈਟ,68,36
meshing,ਨੈਟ,1,36
mess,ਅੰਬਾਰ,351,10
message,ਖਬਰ,2284,3583
meteor,ਉਲਕਾ,19,10
meteoroid,ਉਲਕਾ,1,10
meter,ਤਾਲ,407,121
method,ਸ਼ੈਲੀ,4023,297
metre,ਤਾਲ,129,121
metropolis,ਮਹਾਂਨਗਰ,76,93
microbe,ਕੀਟ,11,85
microscope,ਮਾਈਕਰੋਸਕੋਪ,45,21
midday,ਦੁਪਹਿਰ,30,1852
midweek,ਬੁੱਧਵਾਰ,1,65
midwife,ਦਾਈ,36,36
milk,ਅੰਮ੍ਰਿਤ,4892,192
mill,ਚੱਕੀ,141,53
millet,ਬਾਜਰਾ,35,40
mind,ਸੂਝ-ਬੂਝ,7345,82
mine,ਖਦਾਨ,1140,36
mint,ਟਕਸਾਲ,218,35
minus,ਘਟਾਉਣਾ,187,569
miracle,ਕਮਾਲ,540,3110
mirror,ਦਰਪਣ,333,16
misbehavior,ਕਰਤੂਤ,10,77
misbehaviour,ਕਰਤੂਤ,19,77
mischief,ਮਸਤੀ,38,778
misconduct,ਕੁਕਰਮ,64,95
misdeed,ਕਰਤੂਤ,4,77
misfortune,ਬਦਕਿਸਮਤੀ,41,1548
miss,ਚੁੱਕਣਾ,1082,408
missive,ਪੱਤਰਿਕਾ,6,20
mistake,ਸ਼ੱਕ,2058,1688
mister,ਸ਼੍ਰੀ,12,2025
mistreatment,ਬਦਸਲੂਕੀ,8,268
mistress,ਮੈਡਮ,94,173
misunderstanding,ਸ਼ੱਕ,85,1688
misuse,ਦੁਰਉਪਯੋਗ,192,27
mitra,ਮਿੱਤਰ,90,1251
mitt,ਹੱਥ,4,7707
mix,ਪਾਉਣਾ,3394,1300
mixing,ਮਿਸ਼ਰਣ,255,565
mixture,ਮਿਸ਼ਰਣ,2841,565
mobility,ਅਸਥਿਰਤਾ,156,119
modernism,ਆਧੁਨਿਕਤਾ,14,131
modernity,ਆਧੁਨਿਕਤਾ,90,131
modification,ਅਦਲਾ-ਬਦਲੀ,126,40
mohammad,ਮਹੁੰਮਦ,693,9
mohammed,ਮਹੁੰਮਦ,500,9
mole,ਤਿਲ,31,247
molecule,ਜਰਾ,73,158
molestation,ਤਾੜਨਾ,80,228
monday,ਸੋਮਵਾਰ,84,73
money,ਲਕਸ਼ਮੀ,11887,176
moneylender,ਸ਼ਾਹ,2,4933
monsoon,ਮਾਨਸੂਨ,546,389
monster,ਦਾਨਵ,114,11
month,ਮਾਹ,3130,9
monument,ਸਮਾਧ,371,31
moon,ਚੰਦ,566,1196
moonlight,ਚਮਕ,5,648
moonshine,ਚਮਕ,2,648
morale,ਮਨੋਬਲ,122,307
morality,ਮਰਿਆਦਾ,93,157
morbidity,ਰੋਗ,15,6563
morgue,ਸਿਵਾ,169,109
morning,ਪ੍ਰਭਾਤ,3958,60
moron,ਉੱਲੂ,13,185
mortgage,ਗਿਰਵੀ,63,16
mortuary,ਸਿਵਾ,428,109
mote,ਜਰਾ,6,158
mother,ਬੇਬੇ,9452,153
motif,ਵਿਸ਼ਾ-ਵਸਤੂ,10,28
motion,ਰਫਤਾਰ,763,898
motor,ਪ੍ਰੇਰਕ,985,289
motto,ਨਾਅਰਾ,68,168
mountaineer,ਪਰਬਤਾਰੋਹੀ,11,15
mourning,ਗਮ,165,90
mouth,ਬੁਲਾਰਾ,1874,183
mouthpiece,ਬੁਲਾਰਾ,55,183
mouthwash,ਕੁਰਲਾ,8,20
move,ਲੰਘਣਾ,3326,283
movement,ਟੱਟੀ,2559,84
movie,ਪਿਕਚਰ,6372,81
mr,ਸ਼੍ਰੀ,11018,2025
ms,ਸ਼੍ਰੀ,856,2025
muck,ਚਿੱਕੜ,6,149
mud,ਚਿੱਕੜ,142,149
muhammad,ਮਹੁੰਮਦ,261,9
mule,ਖੱਚਰ,7,13
multitude,ਆਲਮ,235,274
mumbai,ਬੰਬੇ,6045,449
munificence,ਉਦਾਰਤਾ,1,83
museum,ਅਜਾਇਬਘਰ,2269,117
music,ਸੰਗੀਤ,4774,4744
musician,ਸੰਗੀਤਕਾਰ,305,529
myanmar,ਬ੍ਰਹਮਾ,223,72
mysore,ਕਰਨਾਟਕ,35,1773
nagari,ਦੇਵਨਾਗਰੀ,2,40
nail,ਫੜਨਾ,286,77
name,ਬਣਾਉਣਾ,10048,4228
naming,ਕਾਇਮੀ,102,19
nanny,ਦਾਸੀ,37,17
nape,ਗਰਦਨ,3,900
narration,ਸਟੋਰੀ,22,475
narrator,ਸੂਤਰਧਾਰ,19,31
narrowness,ਤੰਗੀ,2,233
nation,ਜਹਾਨ,1590,51
nationalism,ਰਾਸ਼ਟਰਵਾਦ,90,65
nationalist,ਰਾਸ਼ਟਰਵਾਦੀ,179,120
nativity,ਪੈਦਾਇਸ਼,6,19
naturalness,ਸਹਿਜਤਾ,78,88
nature,ਕੁਦਰਤ,3596,2684
navel,ਨਾਭੀ,29,52
navy,ਨੇਵੀ,610,211
ne,ਉੱਤਰ-ਪੂਰਬ,28,206
neb,ਚੁੰਝ,3,43
necessity,ਲੋੜ,293,47571
necropsy,ਪੋਸਟਮਾਰਟਮ,4,5982
nectar,ਅੰਮ੍ਰਿਤ,28,192
needle,ਸਿਲਾਈ,64,272
neem,ਨਿੰਮ,85,101
neglect,ਰਹਿਣਾ,204,4794
neighbor,ਗੁਆਂਡੀ,389,9
neighborhood,ਮਹੱਲਾ,115,23
neighbour,ਗੁਆਂਡੀ,215,9
neighbourhood,ਮਹੱਲਾ,162,23
nepal,ਨੇਪਾਲ,1024,1386
neptune,ਵਰੁਣ,10,636
nerve,ਨਸ,171,110
nest,ਆਲ੍ਹਣਾ,45,36
net,ਨੈਟ,494,36
network,ਨੈਟ,2326,36
nevus,ਚਿੰਨ੍ਹ,8,1673
news,ਸੰਵਾਦ,8816,462
newsman,ਖਬਰੀ,1,13
newspaper,ਪੇਪਰ,477,1141
nib,ਚੁੰਝ,1,43
nimbleness,ਤੇਜੀ,1,652
nip,ਕੱਟਣਾ,7,202
nirvana,ਬਹਿਸ਼ਤ,2,10
node,ਗੱਠ,41,52
nog,ਕਿੱਲਾ,1,12
noncompliance,ਅਨਾਦਰ,1,63
noon,ਦੁਪਹਿਰ,14,1852
noose,ਫਾਂਸੀ,34,837
norm,ਸਟੈਂਡਰਡ,443,680
north,ਉੱਤਰ,3505,8928
northeast,ਉੱਤਰ-ਪੂਰਬ,365,206
northland,ਉਤਰ,1,1248
nose,ਨਾਸਿਕ,1277,93
notation,ਨੋਟ,19,3983
note,ਹੱਦ,3281,3650
notice,ਵਿਗਿਆਪਨ,3539,611
notion,ਸੋਚ,210,8856
noun,ਨਾਂਵ,45,26
nourishment,ਪਾਲਣ,52,3216
nous,ਅੰਤਰ,8,2718
